;label;name
2323;PER;Samuelsen
2324;PER;Sandnes
2325;PER;Fossum
2326;PER;Ludvigsen
2327;PER;Rønningen
2328;PER;Sveen
2329;PER;Breivik
2330;PER;Monsen
2331;PER;Khan
2332;PER;Solbakken
2333;PER;Solvang
2334;PER;Fjeld
2335;PER;Egeland
2336;PER;Nordby
2337;PER;Sand
2338;PER;Aase
2339;PER;Jonassen
2340;PER;Johannesen
2341;PER;Stokke
2342;PER;Bø
2343;PER;Bye
2344;PER;Dalen
2345;PER;Andersson
2346;PER;Wiik
2347;PER;Syversen
2348;PER;Ødegaard
2349;PER;Johansson
2350;PER;Løken
2351;PER;Sørlie
2352;PER;Wang
2353;PER;Haga
2354;PER;Møller
2355;PER;Sandberg
2356;PER;Tollefsen
2357;PER;Haaland
2358;PER;Sande
2359;PER;Teigen
2360;PER;Viken
2361;PER;Berger
2362;PER;Hamre
2363;PER;Eikeland
2364;PER;Kvam
2365;PER;Torp
2366;PER;Enger
2367;PER;Kolstad
2368;PER;Ottesen
2369;PER;Borge
2370;PER;Ibrahim
2371;PER;Holen
2372;PER;Stene
2373;PER;Nikolaisen
2374;PER;Øien
2375;PER;Fosse
2376;PER;Langeland
2377;PER;Helle
2378;PER;Kvamme
2379;PER;Skoglund
2380;PER;Haugan
2381;PER;Sletten
2382;PER;Borgen
2383;PER;Petersen
2384;PER;Lind
2385;PER;Kleven
2386;PER;Løkken
2387;PER;Tønnessen
2388;PER;Mæland
2389;PER;Markussen
2390;PER;Mohammed
2391;PER;Lian
2392;PER;Arntsen
2393;PER;Arntzen
2394;PER;Stensrud
2395;PER;Hole
2396;PER;Aamodt
2397;PER;Abdi
2398;PER;Østby
2399;PER;Ahmad
2400;PER;Solem
2401;PER;Myrvang
2402;PER;Nordli
2403;PER;Tvedt
2404;PER;Røed
2405;PER;Vold
2406;PER;Berget
2407;PER;Husby
2408;PER;Ellefsen
2409;PER;Børresen
2410;PER;Kleppe
2411;PER;Eggen
2412;PER;Nesse
2413;PER;Hetland
2414;PER;Syvertsen
2415;PER;Davidsen
2416;PER;Meyer
2417;PER;Skaar
2418;PER;Ness
2419;PER;Smith
2420;PER;Simensen
2421;PER;Le
2422;PER;Gran
2423;PER;Hussain
2424;PER;Stenberg
2425;PER;Hussein
2426;PER;Finstad
2427;PER;Sund
2428;PER;Marthinsen
2429;PER;Fjeldstad
2430;PER;Norheim
2431;PER;Olaussen
2432;PER;Bjelland
2433;PER;Reitan
2434;PER;Meland
2435;PER;Brevik
2436;PER;Riise
2437;PER;Espeland
2438;PER;Holte
2439;PER;Larssen
2440;PER;Krogstad
2441;PER;Skaug
2442;PER;Gjertsen
2443;PER;Klausen
2444;PER;Bolstad
2445;PER;Lindberg
2446;PER;Waage
2447;PER;Solhaug
2448;PER;Nordbø
2449;PER;Nilsson
2450;PER;Mo
2451;PER;Grande
2452;PER;Aasheim
2453;PER;Lauritzen
2454;PER;Farstad
2455;PER;Vatne
2456;PER;Grimstad
2457;PER;Singh
2458;PER;Holt
2459;PER;Krogh
2460;PER;Rustad
2461;PER;Olafsen
2462;PER;Øverland
2463;PER;Endresen
2464;PER;Gulliksen
2465;PER;Bendiksen
2466;PER;Bergersen
2467;PER;Omar
2468;PER;Opsahl
2469;PER;Myrvold
2470;PER;Larsson
2471;PER;Thorvaldsen
2472;PER;Salvesen
2473;PER;Stangeland
2474;PER;Thorstensen
2475;PER;Nyborg
2476;PER;Nordvik
2477;PER;Normann
2478;PER;Frantzen
2479;PER;Nyhus
2480;PER;Rød
2481;PER;Sørli
2482;PER;Thorbjørnsen
2483;PER;Ringstad
2484;PER;Bredesen
2485;PER;Nordahl
2486;PER;Lervik
2487;PER;Steffensen
2488;PER;Melby
2489;PER;Hjelle
2490;PER;Bjørnsen
2491;PER;Mork
2492;PER;Holter
2493;PER;Mathiesen
2494;PER;Sørum
2495;PER;Haraldsen
2496;PER;Skogen
2497;PER;Skår
2498;PER;Eriksson
2499;PER;Nes
2500;PER;Opheim
2501;PER;Mørk
2502;PER;Hovde
2503;PER;Ramstad
2504;PER;Lande
2505;PER;Økland
2506;PER;Håkonsen
2507;PER;Christoffersen
2508;PER;Skeie
2509;PER;Karlsson
2510;PER;Bugge
2511;PER;Vangen
2512;PER;Fredheim
2513;PER;Stenersen
2514;PER;Guttormsen
2515;PER;Braathen
2516;PER;Øyen
2517;PER;Erlandsen
2518;PER;Holst
2519;PER;Sundby
2520;PER;Osman
2521;PER;Volden
2522;PER;Kaspersen
2523;PER;Lundberg
2524;PER;Høyland
2525;PER;Robertsen
2526;PER;Hope
2527;PER;Bergan
2528;PER;Ask
2529;PER;Pham
2530;PER;Bjørklund
2531;PER;Bjørge
2532;PER;Våge
2533;PER;Nymoen
2534;PER;Bang
2535;PER;Martinussen
2536;PER;Olsson
2537;PER;Wiig
2538;PER;Rørvik
2539;PER;Berglund
2540;PER;Aronsen
2541;PER;Hovden
2542;PER;Johnsrud
2543;PER;Michelsen
2544;PER;Strømme
2545;PER;Lid
2546;PER;Holthe
2547;PER;Dahlen
2548;PER;Tobiassen
2549;PER;Strømmen
2550;PER;Kaur
2551;PER;Ervik
2552;PER;Grønvold
2553;PER;Solstad
2554;PER;Skogstad
2555;PER;Seim
2556;PER;Kleiven
2557;PER;Meling
2558;PER;Clausen
2559;PER;Benjaminsen
2560;PER;Askeland
2561;PER;Tveiten
2562;PER;Nicolaisen
2563;PER;Skjæveland
2564;PER;Sæbø
2565;PER;Skar
2566;PER;Løland
2567;PER;Søvik
2568;PER;Gravdal
2569;PER;Nyheim
2570;PER;Sagen
2571;PER;Iqbal
2572;PER;Bekkevold
2573;PER;Rogne
2574;PER;Austad
2575;PER;Stensland
2576;PER;Winther
2577;PER;Engh
2578;PER;Vinje
2579;PER;Nordal
2580;PER;Nyland
2581;PER;Øvrebø
2582;PER;Steinsland
2583;PER;Lyngstad
2584;PER;Ramberg
2585;PER;Bentsen
2586;PER;Thorkildsen
2587;PER;Olstad
2588;PER;Borgersen
2589;PER;Bertelsen
2590;PER;Nesheim
2591;PER;Ingvaldsen
2592;PER;Frydenlund
2593;PER;Nordgård
2594;PER;Schei
2595;PER;Lauritsen
2596;PER;Bekken
2597;PER;Didriksen
2598;PER;Persson
2599;PER;Langseth
2600;PER;Enoksen
2601;PER;Svensson
2602;PER;Barstad
2603;PER;Odden
2604;PER;Jørstad
2605;PER;Brenden
2606;PER;Lia
2607;PER;Norum
2608;PER;Thomsen
2609;PER;Midtbø
2610;PER;Huse
2611;PER;Hoem
2612;PER;Heimdal
2613;PER;Evjen
2614;PER;Førde
2615;PER;Eidem
2616;PER;Ueland
2617;PER;Alstad
2618;PER;Handeland
2619;PER;Fagerli
2620;PER;Aasland
2621;PER;Nordheim
2622;PER;Sæter
2623;PER;Gilje
2624;PER;Tandberg
2625;PER;Stenseth
2626;PER;Horn
2627;PER;Nicolaysen
2628;PER;Lange
2629;PER;Fossen
2630;PER;Gjerstad
2631;PER;Huseby
2632;PER;Heggelund
2633;PER;Aslaksen
2634;PER;Hopland
2635;PER;Bergh
2636;PER;Almås
2637;PER;Westby
2638;PER;Haugerud
2639;PER;Blindheim
2640;PER;Sollie
2641;PER;Kvalheim
2642;PER;Korneliussen
2643;PER;Svensen
2644;PER;Brun
2645;PER;Bruun
2646;PER;Hågensen
2647;PER;Berntzen
2648;PER;Bergli
2649;PER;Øverby
2650;PER;Myren
2651;PER;Furnes
2652;PER;Tønnesen
2653;PER;Lystad
2654;PER;Reiersen
2655;PER;Lorentsen
2656;PER;Torsvik
2657;PER;Brenna
2658;PER;Sørheim
2659;PER;Skog
2660;PER;Lohne
2661;PER;Hove
2662;PER;Granli
2663;PER;Selnes
2664;PER;Øye
2665;PER;Bergheim
2666;PER;Hustad
2667;PER;Holten
2668;PER;Nerland
2669;PER;Blom
2670;PER;Gregersen
2671;PER;Nergård
2672;PER;Undheim
2673;PER;Totland
2674;PER;Bergum
2675;PER;Vågen
2676;PER;Bjørndal
2677;PER;Aksnes
2678;PER;Trondsen
2679;PER;Standal
2680;PER;Liland
2681;PER;Mohammad
2682;PER;Sundal
2683;PER;Grindheim
2684;PER;Mathiassen
2685;PER;Falch
2686;PER;Helgeland
2687;PER;Bratland
2688;PER;Østrem
2689;PER;Østensen
2690;PER;Voll
2691;PER;Hvidsten
2692;PER;Flaten
2693;PER;Åsheim
2694;PER;Dybvik
2695;PER;Storvik
2696;PER;Mjelde
2697;PER;Kjær
2698;PER;Ismail
2699;PER;Sjursen
2700;PER;Eng
2701;PER;Nyberg
2702;PER;Rygh
2703;PER;Akselsen
2704;PER;Wik
2705;PER;Hillestad
2706;PER;Bjerknes
2707;PER;Einarsen
2708;PER;Solum
2709;PER;Nordhagen
2710;PER;Morken
2711;PER;Wahl
2712;PER;Toft
2713;PER;Malik
2714;PER;Nystad
2715;PER;Eik
2716;PER;Storhaug
2717;PER;Matre
2718;PER;Bårdsen
2719;PER;Akhtar
2720;PER;Aarseth
2721;PER;Sandal
2722;PER;Rusten
2723;PER;Ryen
2724;PER;Løvås
2725;PER;Adolfsen
2726;PER;Lothe
2727;PER;Bergstrøm
2728;PER;Stølen
2729;PER;Skretting
2730;PER;Furuseth
2731;PER;Kaasa
2732;PER;Oftedal
2733;PER;Ingebretsen
2734;PER;Engan
2735;PER;Sæthre
2736;PER;Hofstad
2737;PER;Grønli
2738;PER;Erichsen
2739;PER;Wangen
2740;PER;Alvestad
2741;PER;Reinertsen
2742;PER;Røstad
2743;PER;Løvik
2744;PER;Herland
2745;PER;Straume
2746;PER;Kvåle
2747;PER;Kvalvik
2748;PER;Haldorsen
2749;PER;Aakre
2750;PER;Haukås
2751;PER;Førland
2752;PER;Ovesen
2753;PER;Haugstad
2754;PER;Espedal
2755;PER;Asbjørnsen
2756;PER;Fjellheim
2757;PER;Braaten
2758;PER;Eikrem
2759;PER;Salte
2760;PER;Moland
2761;PER;Husebø
2762;PER;Holstad
2763;PER;Ulriksen
2764;PER;Omdal
2765;PER;Nesset
2766;PER;Josefsen
2767;PER;Skogheim
2768;PER;Lindseth
2769;PER;Schmidt
2770;PER;Myller
2771;PER;Tronstad
2772;PER;Tellefsen
2773;PER;Høvik
2774;PER;Huynh
2775;PER;Forsberg
2776;PER;Jama
2777;PER;Bjerkan
2778;PER;Michaelsen
2779;PER;Johnson
2780;PER;Hernes
2781;PER;Nordstrand
2782;PER;Butt
2783;PER;Haagensen
2784;PER;Olufsen
2785;PER;Mohamud
2786;PER;Valle
2787;PER;Anderssen
2788;PER;Rostad
2789;PER;Nylund
2790;PER;Ravndal
2791;PER;Holand
2792;PER;Myhren
2793;PER;Byberg
2794;PER;Yusuf
2795;PER;Strømsnes
2796;PER;Lindstad
2797;PER;Storli
2798;PER;Valen
2799;PER;Rygg
2800;PER;Holth
2801;PER;Lindgren
2802;PER;Brustad
2803;PER;Hals
2804;PER;Røe
2805;PER;Øygarden
2806;PER;Fjellstad
2807;PER;Li
2808;PER;Lier
2809;PER;Vikan
2810;PER;Sæle
2811;PER;Vedvik
2812;PER;Jonsson
2813;PER;Egge
2814;PER;Farah
2815;PER;Mørch
2816;PER;Stubberud
2817;PER;Bentzen
2818;PER;Vollan
2819;PER;Sanden
2820;PER;Fagerheim
2821;PER;Skare
2822;PER;Ekeberg
2823;PER;Søyland
2824;PER;Løseth
2825;PER;Bjørke
2826;PER;Grønning
2827;PER;Søberg
2828;PER;Stokka
2829;PER;Amdal
2830;PER;Løvdal
2831;PER;Sharma
2832;PER;Øen
2833;PER;Corneliussen
2834;PER;Steine
2835;PER;Fjell
2836;PER;Abdullahi
2837;PER;Kroken
2838;PER;Moberg
2839;PER;Holme
2840;PER;Brandt
2841;PER;Sundt
2842;PER;Sannes
2843;PER;Kopperud
2844;PER;Holtan
2845;PER;Walle
2846;PER;Omland
2847;PER;Høiland
2848;PER;Beck
2849;PER;Brandal
2850;PER;Mahmood
2851;PER;Hansson
2852;PER;Hodne
2853;PER;Bekkelund
2854;PER;Fossheim
2855;PER;Ahmadi
2856;PER;Løberg
2857;PER;Giske
2858;PER;Buer
2859;PER;Aga
2860;PER;Juliussen
2861;PER;Riis
2862;PER;Nybø
2863;PER;Fjørtoft
2864;PER;Gaustad
2865;PER;Tveter
2866;PER;Stormo
2867;PER;Albertsen
2868;PER;Lillebø
2869;PER;Stokkeland
2870;PER;Severinsen
2871;PER;Rosland
2872;PER;Roland
2873;PER;Hellerud
2874;PER;Dokken
2875;PER;Risa
2876;PER;Olaisen
2877;PER;Wathne
2878;PER;Fauske
2879;PER;Skaret
2880;PER;Erstad
2881;PER;Leirvik
2882;PER;Angell
2883;PER;Mohammadi
2884;PER;Kvammen
2885;PER;Persen
2886;PER;Lea
2887;PER;Holtet
2888;PER;Helmersen
2889;PER;Albrigtsen
2890;PER;Borg
2891;PER;Schjølberg
2892;PER;Torkildsen
2893;PER;Erdal
2894;PER;Bull
2895;PER;Hov
2896;PER;Begum
2897;PER;Henden
2898;PER;Bratlie
2899;PER;Hasan
2900;PER;Melhus
2901;PER;Richardsen
2902;PER;Hegge
2903;PER;Halland
2904;PER;Myrland
2905;PER;Salomonsen
2906;PER;Brenne
2907;PER;Bergesen
2908;PER;Øren
2909;PER;Heitmann
2910;PER;Heggen
2911;PER;Bertheussen
2912;PER;Birkelund
2913;PER;Teigland
2914;PER;Rise
2915;PER;Hage
2916;PER;Risnes
2917;PER;Nordnes
2918;PER;Granheim
2919;PER;Netland
2920;PER;Vo
2921;PER;Høie
2922;PER;Berentsen
2923;PER;Abdullah
2924;PER;Myhr
2925;PER;Holden
2926;PER;Rønneberg
2927;PER;Gjesdal
2928;PER;Bjordal
2929;PER;Rabben
2930;PER;Haukeland
2931;PER;Bech
2932;PER;Sundet
2933;PER;Linnerud
2934;PER;Sandøy
2935;PER;Dahlberg
2936;PER;Rødland
2937;PER;Ringen
2938;PER;Ringdal
2939;PER;Drange
2940;PER;Rosseland
2941;PER;Hauger
2942;PER;Vang
2943;PER;Refsnes
2944;PER;Lunden
2945;PER;Granum
2946;PER;Lindstrøm
2947;PER;Oppedal
2948;PER;Søreide
2949;PER;Nakken
2950;PER;Blix
2951;PER;Ree
2952;PER;Utne
2953;PER;Said
2954;PER;Alme
2955;PER;Skogli
2956;PER;Bøhn
2957;PER;Abelsen
2958;PER;Søreng
2959;PER;Rye
2960;PER;Myrseth
2961;PER;Gudmundsen
2962;PER;Sandvold
2963;PER;Anderson
2964;PER;Vestli
2965;PER;Gjelsvik
2966;PER;Ulvestad
2967;PER;Mustafa
2968;PER;Karlstad
2969;PER;Aaserud
2970;PER;Stang
2971;PER;Kittelsen
2972;PER;Heggem
2973;PER;Hestnes
2974;PER;Eie
2975;PER;Stien
2976;PER;Schrøder
2977;PER;Fuglestad
2978;PER;Frøyland
2979;PER;Bore
2980;PER;Løvaas
2981;PER;Homme
2982;PER;Folkestad
2983;PER;Storsveen
2984;PER;Aarnes
2985;PER;Opdal
2986;PER;Enge
2987;PER;Bruland
2988;PER;Vu
2989;PER;Torvik
2990;PER;Skagen
2991;PER;Roald
2992;PER;Bogen
2993;PER;Green
2994;PER;Reistad
2995;PER;Odland
2996;PER;Smestad
2997;PER;Jahren
2998;PER;Mydland
2999;PER;Østli
3000;PER;Åsen
3001;PER;Haugli
3002;PER;Sylte
3003;PER;Lindland
3004;PER;Skjold
3005;PER;Rekdal
3006;PER;Furulund
3007;PER;Smedsrud
3008;PER;Midtun
3009;PER;Mahamed
3010;PER;Hellum
3011;PER;Heiberg
3012;PER;Rognstad
3013;PER;Lyng
3014;PER;Grøndahl
3015;PER;Sørvik
3016;PER;Myrvoll
3017;PER;Henningsen
3018;PER;Sørbø
3019;PER;Eira
3020;PER;Hovda
3021;PER;Granlund
3022;PER;Sveum
3023;PER;Støle
3024;PER;Sollid
3025;PER;Løvstad
3026;PER;Melbye
3027;PER;Lode
3028;PER;Kolberg
3029;PER;Jansson
3030;PER;Abbas
3031;PER;Alnes
3032;PER;Granberg
3033;PER;Wergeland
3034;PER;Randen
3035;PER;Elstad
3036;PER;Vatland
3037;PER;Rogstad
3038;PER;Moi
3039;PER;Hogstad
3040;PER;Aanonsen
3041;PER;Westgaard
3042;PER;Thune
3043;PER;Rolland
3044;PER;Holberg
3045;PER;Gaarder
3046;PER;Ek
3047;PER;Eid
3048;PER;Aarstad
3049;PER;Urdal
3050;PER;Øverås
3051;PER;Østgård
3052;PER;Skrede
3053;PER;Engelsen
3054;PER;Mæhlum
3055;PER;Lundby
3056;PER;Kittilsen
3057;PER;Kildal
3058;PER;Berland
3059;PER;Bergmann
3060;PER;Hjelmeland
3061;PER;Sørgård
3062;PER;Jahr
3063;PER;Fjelde
3064;PER;Zachariassen
3065;PER;Skjelbred
3066;PER;Lein
3067;PER;Marcussen
3068;PER;Brynildsen
3069;PER;Steinsvik
3070;PER;Harstad
3071;PER;Kvalsvik
3072;PER;Karstensen
3073;PER;Svarstad
3074;PER;Osmundsen
3075;PER;Skulstad
3076;PER;Rudi
3077;PER;Longva
3078;PER;Lima
3079;PER;Lillevik
3080;PER;Haile
3081;PER;Vestre
3082;PER;Nordberg
3083;PER;Lønning
3084;PER;Bruvik
3085;PER;Bauge
3086;PER;Reiten
3087;PER;Håvik
3088;PER;Sortland
3089;PER;Petterson
3090;PER;Kjærstad
3091;PER;Haave
3092;PER;Dammen
3093;PER;Auestad
3094;PER;Øverli
3095;PER;Myhrvold
3096;PER;Fjeldheim
3097;PER;Saleh
3098;PER;Bjørdal
3099;PER;Werner
3100;PER;Brovold
3101;PER;Boge
3102;PER;Vestby
3103;PER;Rashid
3104;PER;Ofstad
3105;PER;Midttun
3106;PER;Marthinussen
3107;PER;Loe
3108;PER;Engelstad
3109;PER;Grønås
3110;PER;Heggland
3111;PER;Gashi
3112;PER;Thon
3113;PER;Jordal
3114;PER;Hauan
3115;PER;Gudbrandsen
3116;PER;Sele
3117;PER;Leknes
3118;PER;Halle
3119;PER;Pettersson
3120;PER;Myran
3121;PER;Kallevik
3122;PER;Øvergård
3123;PER;Thue
3124;PER;Terjesen
3125;PER;Høydal
3126;PER;Gaup
3127;PER;Øie
3128;PER;Soltvedt
3129;PER;Nordås
3130;PER;Skau
3131;PER;Bratli
3132;PER;Bergseth
3133;PER;Veland
3134;PER;Groven
3135;PER;Tjelta
3136;PER;Stensby
3137;PER;Ommundsen
3138;PER;Nymo
3139;PER;Solås
3140;PER;Selvik
3141;PER;Rydland
3142;PER;Remme
3143;PER;Ngo
3144;PER;Brekken
3145;PER;Nowak
3146;PER;Hem
3147;PER;Fremstad
3148;PER;Tofte
3149;PER;Osland
3150;PER;Fagerland
3151;PER;Bjørkli
3152;PER;Vindenes
3153;PER;Osnes
3154;PER;Idland
3155;PER;Sjøberg
3156;PER;Nedrebø
3157;PER;Opdahl
3158;PER;Sørby
3159;PER;Sara
3160;PER;Chen
3161;PER;Bjørsvik
3162;PER;Nordseth
3163;PER;Aarvik
3164;PER;Raknes
3165;PER;Løkke
3166;PER;Helseth
3167;PER;Heier
3168;PER;Heen
3169;PER;Bru
3170;PER;Alsaker
3171;PER;Alexandersen
3172;PER;Otterlei
3173;PER;Kjos
3174;PER;Hassel
3175;PER;Gamst
3176;PER;Semb
3177;PER;Dreyer
3178;PER;Tufte
3179;PER;Skjerve
3180;PER;Sandmo
3181;PER;Ulstein
3182;PER;Seland
3183;PER;Løvseth
3184;PER;Hætta
3185;PER;Zhang
3186;PER;Sollien
3187;PER;Hegna
3188;PER;Grov
3189;PER;Grimsrud
3190;PER;Alm
3191;PER;Phan
3192;PER;Horpestad
3193;PER;Sævik
3194;PER;Fure
3195;PER;Fjeldberg
3196;PER;Fevang
3197;PER;Bjørk
3198;PER;Stranden
3199;PER;Strande
3200;PER;Skauge
3201;PER;Osen
3202;PER;Nystuen
3203;PER;Jahnsen
3204;PER;Godø
3205;PER;Dyrnes
3206;PER;Aass
3207;PER;Markhus
3208;PER;Korsmo
3209;PER;Furu
3210;PER;Forberg
3211;PER;Tiller
3212;PER;Shah
3213;PER;Landro
3214;PER;Bremnes
3215;PER;Stenhaug
3216;PER;Sharif
3217;PER;Røen
3218;PER;Tharaldsen
3219;PER;Steinnes
3220;PER;Rosvold
3221;PER;Hestad
3222;PER;Wessel
3223;PER;Taraldsen
3224;PER;Reigstad
3225;PER;Apeland
3226;PER;Risan
3227;PER;Nordstrøm
3228;PER;Aadland
3229;PER;Willumsen
3230;PER;Størseth
3231;PER;Korsnes
3232;PER;Aske
3233;PER;Tengesdal
3234;PER;Sletvold
3235;PER;Haavik
3236;PER;Fylling
3237;PER;Bernhardsen
3238;PER;Nervik
3239;PER;Holgersen
3240;PER;Gustafsson
3241;PER;Gerhardsen
3242;PER;Frogner
3243;PER;Westgård
3244;PER;Stiansen
3245;PER;Lavik
3246;PER;Edland
3247;PER;Aziz
3248;PER;Adam
3249;PER;Hårstad
3250;PER;Hagerup
3251;PER;Røste
3252;PER;Rasch
3253;PER;Grytten
3254;PER;Vaage
3255;PER;Sandven
3256;PER;Mjøs
3257;PER;Grinde
3258;PER;Fotland
3259;PER;Rindal
3260;PER;Langås
3261;PER;Kjeldsen
3262;PER;Hafstad
3263;PER;Horgen
3264;PER;Berthelsen
3265;PER;Schjelderup
3266;PER;Nord
3267;PER;Løvold
3268;PER;Kvale
3269;PER;Østbye
3270;PER;Valderhaug
3271;PER;Krasniqi
3272;PER;Jæger
3273;PER;Aalberg
3274;PER;Elvestad
3275;PER;Rosenlund
3276;PER;Stensen
3277;PER;Nordengen
3278;PER;Karoliussen
3279;PER;Hadland
3280;PER;Torkelsen
3281;PER;Opstad
3282;PER;Sommer
3283;PER;Nesje
3284;PER;Høyvik
3285;PER;Finne
3286;PER;Wilson
3287;PER;Solsvik
3288;PER;Fornes
3289;PER;Bergland
3290;PER;Bach
3291;PER;Østvold
3292;PER;Vikse
3293;PER;Stamnes
3294;PER;Røren
3295;PER;Friestad
3296;PER;Aspelund
3297;PER;Østbø
3298;PER;Sørdal
3299;PER;Bjørnerud
3300;PER;Rian
3301;PER;Malmin
3302;PER;Emilsen
3303;PER;Neset
3304;PER;Grødem
3305;PER;Aardal
3306;PER;Waaler
3307;PER;Eiken
3308;PER;Botten
3309;PER;Arvesen
3310;PER;Revheim
3311;PER;Friis
3312;PER;Flåten
3313;PER;Dørum
3314;PER;Holmgren
3315;PER;Dybdahl
3316;PER;Djupvik
3317;PER;Opedal
3318;PER;Høiby
3319;PER;Falck
3320;PER;Bjørvik
3321;PER;Aasbø
3322;PER;Landsverk
3323;PER;Sommerseth
3324;PER;Kolnes
3325;PER;Aanensen
3326;PER;Østerhus
3327;PER;Reime
3328;PER;Husøy
3329;PER;Svenning
3330;PER;Krohn
3331;PER;Kirkeby
3332;PER;Kaland
3333;PER;Hammerstad
3334;PER;Bratberg
3335;PER;Bjørnestad
3336;PER;Aasgaard
3337;PER;Frafjord
3338;PER;Mundal
3339;PER;Langerud
3340;PER;Hellem
3341;PER;Erga
3342;PER;Nordhus
3343;PER;Westbye
3344;PER;Nærland
3345;PER;Landa
3346;PER;Haram
3347;PER;Bryn
3348;PER;Berisha
3349;PER;Lindahl
3350;PER;Hasle
3351;PER;Elmi
3352;PER;Klungland
3353;PER;Haukland
3354;PER;Frostad
3355;PER;Sandstad
3356;PER;Nergaard
3357;PER;Amin
3358;PER;Sundberg
3359;PER;Lied
3360;PER;Horne
3361;PER;Bjørgum
3362;PER;Teige
3363;PER;Sanne
3364;PER;Langnes
3365;PER;Holmsen
3366;PER;Heggdal
3367;PER;Kalland
3368;PER;Rydningen
3369;PER;Telle
3370;PER;Schau
3371;PER;Finsrud
3372;PER;Skarstein
3373;PER;Håheim
3374;PER;Hognestad
3375;PER;Carlsson
3376;PER;Aspen
3377;PER;Haglund
3378;PER;Eskeland
3379;PER;Bakka
3380;PER;Adan
3381;PER;Øksnes
3382;PER;Trøen
3383;PER;Røkke
3384;PER;Sjølie
3385;PER;Eidissen
3386;PER;Bergerud
3387;PER;Aarhus
3388;PER;Wolden
3389;PER;Vartdal
3390;PER;Tveito
3391;PER;Stabell
3392;PER;Eikenes
3393;PER;Dalland
3394;PER;Bøen
3395;PER;Westad
3396;PER;Molvik
3397;PER;Irgens
3398;PER;Valstad
3399;PER;Heldal
3400;PER;Østebø
3401;PER;Rong
3402;PER;Holmberg
3403;PER;Eek
3404;PER;By
3405;PER;Øygard
3406;PER;Rosenberg
3407;PER;Opsal
3408;PER;Kvarme
3409;PER;Frøland
3410;PER;Tveten
3411;PER;Hunstad
3412;PER;Dalheim
3413;PER;Solvik
3414;PER;Brox
3415;PER;Bergene
3416;PER;Stave
3417;PER;Skorpen
3418;PER;Leite
3419;PER;Juul
3420;PER;Hovind
3421;PER;Holmedal
3422;PER;Høyem
3423;PER;Raaen
3424;PER;Helleland
3425;PER;Baardsen
3426;PER;Theodorsen
3427;PER;Nordeng
3428;PER;Lægreid
3429;PER;Gullaksen
3430;PER;Brakstad
3431;PER;Thu
3432;PER;Taule
3433;PER;Rødal
3434;PER;Kjølstad
3435;PER;Hjortland
3436;PER;Angelsen
3437;PER;Mjøen
3438;PER;Krog
3439;PER;Warsame
3440;PER;Skeide
3441;PER;Lunder
3442;PER;Kjørsvik
3443;PER;Garberg
3444;PER;Christophersen
3445;PER;Østhus
3446;PER;Hynne
3447;PER;Ho
3448;PER;Hegland
3449;PER;Egeberg
3450;PER;Wiggen
3451;PER;Vestad
3452;PER;Schultz
3453;PER;Herstad
3454;PER;Grude
3455;PER;Borlaug
3456;PER;Skjønhaug
3457;PER;Kvinge
3458;PER;Aure
3459;PER;Tysse
3460;PER;Tafjord
3461;PER;Grini
3462;PER;Garnes
3463;PER;Bui
3464;PER;Moan
3465;PER;Granås
3466;PER;Fossdal
3467;PER;Turøy
3468;PER;Fjelldal
3469;PER;Aleksandersen
3470;PER;Reite
3471;PER;Haugseth
3472;PER;Børve
3473;PER;Truong
3474;PER;Løvli
3475;PER;Hopen
3476;PER;Hareide
3477;PER;Ekren
3478;PER;Caspersen
3479;PER;Poulsen
3480;PER;Kielland
3481;PER;Wilberg
3482;PER;Kjøsnes
3483;PER;Årdal
3484;PER;Tomren
3485;PER;Nybakk
3486;PER;Dang
3487;PER;Braut
3488;PER;Skogmo
3489;PER;Ribe
3490;PER;Minde
3491;PER;Bjørgan
3492;PER;Williams
3493;PER;Storesund
3494;PER;Holvik
3495;PER;Flo
3496;PER;Vagle
3497;PER;Ugland
3498;PER;Sømme
3499;PER;Hoang
3500;PER;Asheim
3501;PER;Winge
3502;PER;Lygre
3503;PER;Kruse
3504;PER;Venås
3505;PER;Solbakk
3506;PER;Slettebø
3507;PER;Skogly
3508;PER;Ottersen
3509;PER;Nydal
3510;PER;Leine
3511;PER;Sjåstad
3512;PER;Os
3513;PER;Lee
3514;PER;Lofthus
3515;PER;Eikemo
3516;PER;Vangsnes
3517;PER;Urke
3518;PER;Bolme
3519;PER;Tonning
3520;PER;Stornes
3521;PER;Skage
3522;PER;Sandbakken
3523;PER;Remøy
3524;PER;Hausken
3525;PER;Erikstad
3526;PER;Hammersland
3527;PER;Støen
3528;PER;Halseth
3529;PER;Torjussen
3530;PER;Rødseth
3531;PER;Botnen
3532;PER;Igland
3533;PER;Hartvigsen
3534;PER;Eklund
3535;PER;Moss
3536;PER;Fauskanger
3537;PER;Syrstad
3538;PER;Svenningsen
3539;PER;Kidane
3540;PER;Bashir
3541;PER;Vågenes
3542;PER;Rolfsen
3543;PER;Onarheim
3544;PER;Kryger
3545;PER;Heyerdahl
3546;PER;Hellevik
3547;PER;Heide
3548;PER;Gill
3549;PER;Espe
3550;PER;Erland
3551;PER;Varhaug
3552;PER;Ottosen
3553;PER;Landmark
3554;PER;Kleveland
3555;PER;Nordeide
3556;PER;Myhrer
